Shipper,Origin Subdistrict,Origin City,Destination Subdistrict,Destination City,Transporter Pricing,Status,Shipment Type,Distance
SHP-0028,Cilegon,Cilegon,Cikarang Utara,Bekasi,"3,223,100",completed,w2w,144
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"6,281,200",completed,w2w,777
SHP-0023,Klari,Karawang,Taman,Sidoarjo,"5,665,700",completed,gt,715
SHP-0025,Rungkut,Surabaya,Blimbing,Malang,"2,887,200",completed,w2w,95
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"6,907,000",completed,w2w,777
SHP-0007,Margorejo,Pati,Bogor Utara,Bogor,"5,673,200",completed,w2w,544
SHP-0010,Pungging,Mojokerto,Serang Baru,Bekasi,"5,545,300",completed,w2w,723
SHP-0032,Pagedangan,Tangerang,Sukorejo,Pasuruan,"3,227,000",completed,w2w,850
SHP-0006,Cikarang Barat,Bekasi,Depok,Cirebon,"3,327,300",completed,mt,179
SHP-0006,Cikarang Barat,Bekasi,Curug,Tangerang,"397,800",completed,mt,71
SHP-0006,Cikarang Barat,Bekasi,Plumbon,Cirebon,"3,452,300",completed,mt,177
SHP-0006,Cikarang Barat,Bekasi,Bungursari,Purwakarta,"2,559,100",completed,mt,55
SHP-0006,Cikarang Barat,Bekasi,Kiaracondong,Bandung,"3,008,200",completed,mt,124
SHP-0032,Pagedangan,Tangerang,Sukorejo,Pasuruan,"3,250,300",completed,w2w,850
SHP-0006,Cikarang Barat,Bekasi,Serang,Serang,"3,045,700",completed,mt,119
SHP-0006,Cikarang Barat,Bekasi,Sukaraja,Bogor,"2,714,100",completed,mt,71
SHP-0006,Cikarang Barat,Bekasi,Cileungsi,Bogor,"1,161,100",completed,mt,21
SHP-0006,Cikarang Barat,Bekasi,Bungursari,Purwakarta,"2,540,300",completed,mt,55
SHP-0006,Cikarang Barat,Bekasi,Serang,Serang,"3,075,800",completed,mt,119
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"612,800",completed,w2w,67
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"4,917,600",completed,w2w,445
SHP-0022,Cikande,Serang,Tarumajaya,Bekasi,"2,875,900",completed,gt,94
SHP-0004,Nguter,Sukoharjo,Dayeuhkolot,Bandung,"5,723,800",completed,gt,554
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,880,300",completed,gt,91
SHP-0023,Klari,Karawang,Bubutan,Surabaya,"3,698,500",completed,gt,723
SHP-0022,Cikande,Serang,Karawaci,Tangerang,"2,056,400",completed,gt,42
SHP-0022,Klapanunggal,Bogor,Cikande,Serang,"2,963,600",completed,gt,106
SHP-0022,Cikande,Serang,Karawaci,Tangerang,"2,068,300",completed,gt,42
SHP-0003,Klari,Karawang,Sukabumi,Sukabumi,"2,661,700",completed,gt,156
SHP-0022,Cikande,Serang,Pondok Aren,Tangerang Selatan,"2,542,500",completed,gt,55
SHP-0017,Sepatan,Tangerang,Tingkir,Salatiga,"5,597,000",completed,w2w,531
SHP-0006,Cikarang Barat,Bekasi,Pademangan,Jakarta Utara,"2,564,600",completed,mt,48
SHP-0003,Pandaan,Pasuruan,Kalideres,Jakarta Barat,"7,384,300",completed,w2w,833
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,494,400",completed,w2w,694
SHP-0013,Cibinong,Bogor,Tanjung Priok,Jakarta Utara,"2,581,100",completed,w2w,56
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"2,664,100",completed,w2w,67
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"2,638,900",completed,w2w,67
SHP-0003,Gununganyar,Surabaya,Blimbing,Malang,"2,194,600",completed,w2w,92
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,521,400",completed,w2w,694
SHP-0006,Cikarang Barat,Bekasi,Cileungsi,Bogor,"145,500",completed,mt,21
SHP-0038,Tenggilis Mejoyo,Surabaya,Batuceper,Tangerang,"6,408,100",completed,w2w,797
SHP-0006,Cikarang Barat,Bekasi,Pademangan,Jakarta Utara,"1,996,700",completed,mt,48
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,525,100",completed,w2w,694
SHP-0039,Masaran,Sragen,Harjamukti,Cirebon,"4,410,100",completed,w2w,338.249
SHP-0005,Kelapa Gading,Jakarta Utara,Buduran,Sidoarjo,"7,128,400",completed,w2w,787
SHP-0024,Cikarang Barat,Bekasi,Cikarang,Bekasi,"776,400",completed,w2w,20
SHP-0022,Prigen,Pasuruan,Kemang,Bogor,"7,437,600",completed,w2w,854
SHP-0006,Cikarang Barat,Bekasi,Tanah Sereal,Bogor,"426,400",completed,mt,70
SHP-0006,Cikarang Barat,Bekasi,Bekasi Barat,Bekasi,"1,209,600",completed,mt,22
SHP-0006,Cikarang Barat,Bekasi,Curug,Tangerang,"2,721,500",completed,mt,71
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,503,500",completed,w2w,694
SHP-0006,Cikarang Barat,Bekasi,Serang,Serang,"3,041,000",completed,mt,119
SHP-0006,Cikarang Barat,Bekasi,Cikarang Utara,Bekasi,"505,600",completed,mt,17
SHP-0003,Pandaan,Pasuruan,Kalideres,Jakarta Barat,"7,387,100",completed,w2w,833
SHP-0006,Cikarang Barat,Bekasi,Jatiuwung,Tangerang,"2,742,400",completed,mt,76
SHP-0017,Sepatan,Tangerang,Tingkir,Salatiga,"5,585,600",completed,w2w,531
SHP-0006,Cikarang Barat,Bekasi,Cileungsi,Bogor,"925,900",completed,mt,21
SHP-0039,Masaran,Sragen,Kiaracondong,Bandung,"5,562,700",completed,w2w,546.462
SHP-0024,Cikarang Barat,Bekasi,Cikarang,Bekasi,"1,107,800",completed,w2w,20
SHP-0019,Medan Satria,Bekasi,Medan Satria,Bekasi,"128,700",completed,w2w,0
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"7,181,000",completed,w2w,798
SHP-0024,Cikarang Barat,Bekasi,Cikarang,Bekasi,"118,300",completed,w2w,20
SHP-0022,Prigen,Pasuruan,Karawaci,Tangerang,"4,246,400",completed,w2w,845
SHP-0022,Prigen,Pasuruan,Babakan Ciparay,Bandung,"7,252,200",completed,w2w,812
SHP-0040,Asemrowo,Surabaya,Asemrowo,Surabaya,"522,800",completed,w2w,0
SHP-0009,Ngajung (Ngajum),Malang,Cikarang Selatan,Bekasi,"7,463,200",completed,w2w,834
SHP-0011,Tarumajaya,Bekasi,Ngaliyan,Semarang,"4,998,600",completed,w2w,436
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"2,992,000",completed,w2w,777
SHP-0011,Tarumajaya,Bekasi,Krian,Sidoarjo,"6,971,200",completed,w2w,766
SHP-0023,Klari,Karawang,Karangploso,Malang,"4,058,800",completed,gt,795
SHP-0011,Tarumajaya,Bekasi,Ngaliyan,Semarang,"2,235,700",completed,w2w,436
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"6,304,900",completed,w2w,777
SHP-0003,Klari,Karawang,Tanjung Priok,Jakarta Utara,"445,300",completed,gt,82
SHP-0033,Demak,Demak,Kemang,Bogor,"5,458,600",completed,w2w,508
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"1,761,600",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,071,500",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"1,809,700",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,077,100",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"1,762,900",completed,w2w,445
SHP-0040,Asemrowo,Surabaya,Asemrowo,Surabaya,"508,300",completed,w2w,0
SHP-0032,Pagedangan,Tangerang,Sukorejo,Pasuruan,"7,503,000",completed,w2w,850
SHP-0032,Pagedangan,Tangerang,Sukorejo,Pasuruan,"3,232,400",completed,w2w,850
SHP-0006,Cikarang Barat,Bekasi,Jatiuwung,Tangerang,"2,321,300",completed,mt,76
SHP-0006,Cikarang Barat,Bekasi,Kawalu,Tasikmalaya,"3,219,200",completed,mt,235.438
SHP-0006,Cikarang Barat,Bekasi,Jatiuwung,Tangerang,"2,730,500",completed,mt,76
SHP-0006,Cikarang Barat,Bekasi,Bekasi Selatan,Bekasi,"976,200",completed,mt,18
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"3,099,200",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,291,800",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,289,800",completed,w2w,814
SHP-0031,Babakan Madang,Bogor,Manyar,Gresik,"7,415,600",completed,w2w,839
SHP-0031,Babakan Madang,Bogor,Manyar,Gresik,"7,425,700",completed,w2w,839
SHP-0031,Babakan Madang,Bogor,Waru,Sidoarjo,"7,263,400",completed,w2w,809
SHP-0004,Karanganyar,Karanganyar,Cikarang Utara,Bekasi,"5,483,800",completed,w2w,518
SHP-0041,Jatiluhur,Purwakarta,Cilacap Tengah,Cilacap,"1,345,300",completed,w2w,327.985
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"2,644,100",completed,w2w,67
SHP-0042,Sukaraja,Bogor,Sedati,Sidoarjo,"7,309,300",completed,w2w,819
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"4,626,900",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,041,400",completed,w2w,445
SHP-0022,Cikande,Serang,Pondok Aren,Tangerang Selatan,"2,560,100",completed,gt,55
SHP-0041,Bringin,Semarang,Cilacap Tengah,Cilacap,"4,311,600",completed,w2w,317.293
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,037,700",completed,w2w,445
SHP-0039,Masaran,Sragen,Cikarang,Bekasi,"5,489,300",completed,w2w,507.909
SHP-0040,Asemrowo,Surabaya,Asemrowo,Surabaya,"528,800",completed,w2w,0
SHP-0023,Klari,Karawang,Delanggu,Klaten,"5,203,500",completed,mt,468.597
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,815,100",completed,gt,91
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,053,600",completed,w2w,445
SHP-0022,Cikande,Serang,Karawaci,Tangerang,"2,277,600",completed,gt,42
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,806,200",completed,gt,91
SHP-0017,Cikarang Utara,Bekasi,Serengan,Surakarta,"5,362,600",completed,mt,498.398
SHP-0014,Pulo Gadung,Jakarta Timur,Karawang Barat,Karawang,"2,240,300",completed,w2w,65
SHP-0017,Cikarang Utara,Bekasi,Depok,Sleman,"2,053,200",completed,mt,526
SHP-0023,Klari,Karawang,Jekulo,Kudus,"5,085,200",completed,gt,448
SHP-0003,Klari,Karawang,Cibogo,Subang,"2,629,700",completed,gt,65
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"7,187,300",completed,w2w,798
SHP-0003,Klari,Karawang,Jagakarsa,Jakarta Selatan,"2,680,000",completed,gt,80
SHP-0029,Asemrowo,Surabaya,Waru,Sidoarjo,"1,140,600",completed,w2w,25
SHP-0022,Prigen,Pasuruan,Karawaci,Tangerang,"3,101,100",completed,w2w,845
SHP-0040,Asemrowo,Surabaya,Asemrowo,Surabaya,"491,200",completed,w2w,0
SHP-0003,Gununganyar,Surabaya,Tandes,Surabaya,"1,608,500",completed,w2w,29
SHP-0003,Bangil,Pasuruan,Kalideres,Jakarta Barat,"7,407,100",completed,w2w,835
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,391,000",completed,w2w,814
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,520,600",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,508,000",completed,w2w,694
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,418,300",completed,w2w,814
SHP-0022,Prigen,Pasuruan,Babakan Ciparay,Bandung,"4,073,700",completed,w2w,812
SHP-0012,Pati,Pati,Kemang,Bogor,"5,761,600",completed,w2w,564
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,070,900",completed,w2w,777
SHP-0006,Cikarang Barat,Bekasi,Bekasi Barat,Bekasi,"1,224,400",completed,mt,22
SHP-0006,Cikarang Barat,Bekasi,Warungkondang,Cianjur,"2,991,900",completed,mt,95.471
SHP-0006,Cikarang Barat,Bekasi,Rancasari,Bandung,"3,075,700",completed,mt,130.314
SHP-0006,Cikarang Barat,Bekasi,Cikarang Selatan,Bekasi,"732,900",completed,mt,13
SHP-0006,Cikarang Barat,Bekasi,Pinang (Penang),Tangerang,"352,900",completed,mt,56.137
SHP-0006,Cikarang Barat,Bekasi,Bungursari,Purwakarta,"2,570,700",completed,mt,55
SHP-0006,Cikarang Barat,Bekasi,Tanah Sereal,Bogor,"2,684,200",completed,mt,70
SHP-0006,Cikarang Barat,Bekasi,Jatiuwung,Tangerang,"2,724,700",completed,mt,76
SHP-0006,Cikarang Barat,Bekasi,Pinang (Penang),Tangerang,"344,200",completed,mt,56.137
SHP-0032,Pagedangan,Tangerang,Polanharjo,Klaten,"5,608,100",completed,w2w,556
SHP-0029,Asemrowo,Surabaya,Duduk Sampeyan,Gresik,"158,600",completed,mt,26
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,045,100",completed,w2w,777
SHP-0022,Prigen,Pasuruan,Kemang,Bogor,"7,503,200",completed,w2w,854
SHP-0038,Batuceper,Tangerang,Pandaan,Pasuruan,"7,428,200",completed,w2w,840
SHP-0022,Cikande,Serang,Karawaci,Tangerang,"1,905,900",completed,gt,42
SHP-0012,Ciawi,Bogor,Pati,Pati,"2,271,400",completed,w2w,562
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,882,700",completed,gt,91
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,847,500",completed,w2w,814
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,758,400",completed,w2w,76
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,251,400",completed,w2w,814
SHP-0022,Prigen,Pasuruan,Karawaci,Tangerang,"6,278,300",completed,w2w,845
SHP-0017,Cikarang Utara,Bekasi,Serengan,Surakarta,"1,987,400",completed,mt,498.398
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"2,994,200",completed,w2w,777
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,524,300",completed,w2w,694
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,745,700",completed,w2w,76
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"2,669,000",completed,w2w,67
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,068,200",completed,w2w,777
SHP-0022,Cikande,Serang,Pondok Aren,Tangerang Selatan,"334,100",completed,gt,55
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,514,900",completed,w2w,694
SHP-0017,Cikarang Utara,Bekasi,Serengan,Surakarta,"5,400,300",completed,mt,498.398
SHP-0011,Tarumajaya,Bekasi,Sidoarjo,Sidoarjo,"7,118,400",completed,w2w,789
SHP-0023,Klari,Karawang,Karangploso,Malang,"7,162,500",completed,gt,795
SHP-0011,Tarumajaya,Bekasi,Ngaliyan,Semarang,"5,025,300",completed,w2w,436
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,777,800",completed,w2w,76
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,865,400",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,292,800",completed,w2w,814
SHP-0022,Prigen,Pasuruan,Tarumajaya,Bekasi,"3,055,400",completed,w2w,813
SHP-0022,Prigen,Pasuruan,Babakan Ciparay,Bandung,"7,181,300",completed,w2w,812
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,771,800",completed,gt,91
SHP-0039,Masaran,Sragen,Kiaracondong,Bandung,"5,683,900",completed,w2w,546.462
SHP-0023,Klari,Karawang,Bubutan,Surabaya,"2,791,200",completed,gt,723
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,515,000",completed,w2w,694
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,778,300",completed,w2w,76
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,492,600",completed,w2w,694
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,038,900",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,066,900",completed,w2w,445
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"4,063,800",completed,w2w,798
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,044,200",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,074,300",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,078,100",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,065,600",completed,w2w,445
SHP-0004,Tandes,Surabaya,Penjaringan,Jakarta Utara,"6,074,800",completed,w2w,795
SHP-0003,Klari,Karawang,Cakung,Jakarta Timur,"2,144,600",completed,gt,67
SHP-0019,Medan Satria,Bekasi,Medan Satria,Bekasi,"503,000",completed,w2w,0
SHP-0006,Cikarang Barat,Bekasi,Pinang (Penang),Tangerang,"2,586,000",completed,mt,56.137
SHP-0008,Cikarang Utara,Bekasi,Manyar,Gresik,"2,973,600",completed,w2w,773
SHP-0002,Cimanggung,Sumedang,Bawen,Semarang,"4,708,000",completed,w2w,390
SHP-0006,Cikarang Barat,Bekasi,Pinang (Penang),Tangerang,"2,600,300",completed,mt,56.137
SHP-0006,Cikarang Barat,Bekasi,Pinang (Penang),Tangerang,"2,599,900",completed,mt,56.137
SHP-0006,Cikarang Barat,Bekasi,Kuningan,Kuningan,"2,979,800",completed,mt,212.271
SHP-0008,Cikarang Utara,Bekasi,Manyar,Gresik,"2,973,800",completed,w2w,773
SHP-0012,Cikarang,Bekasi,Cibitung,Bekasi,"985,000",completed,w2w,17
SHP-0013,Cibinong,Bogor,Tanjung Priok,Jakarta Utara,"2,579,500",completed,gt,56
SHP-0013,Cibinong,Bogor,Cibinong,Bogor,"650,400",completed,mt,0
SHP-0032,Pagedangan,Tangerang,Polanharjo,Klaten,"5,719,000",completed,w2w,556
SHP-0032,Pagedangan,Tangerang,Polanharjo,Klaten,"5,734,400",completed,w2w,556
SHP-0016,Cikarang Timur,Bekasi,Delanggu,Klaten,"5,347,400",completed,mt,490.477
SHP-0012,Ciawi,Bogor,Rancaekek,Bandung,"3,681,900",completed,w2w,209
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,865,300",completed,gt,91
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"3,208,000",completed,w2w,847
SHP-0002,Blimbing,Malang,Cimanggung,Sumedang,"6,467,300",completed,w2w,745
SHP-0043,Cakung,Jakarta Timur,Bekasi Utara,Bekasi,"478,400",completed,w2w,9
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"2,667,200",completed,w2w,67
SHP-0017,Cikarang Utara,Bekasi,Gedangan,Sidoarjo,"6,838,500",completed,mt,744
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,670,900",completed,w2w,549
SHP-0022,Prigen,Pasuruan,Babakan Ciparay,Bandung,"7,239,300",completed,w2w,812
SHP-0023,Klari,Karawang,Delanggu,Klaten,"4,793,000",completed,mt,468.597
SHP-0004,Karanganyar,Karanganyar,Cikarang Utara,Bekasi,"5,490,000",completed,w2w,518
SHP-0022,Prigen,Pasuruan,Babakan Ciparay,Bandung,"3,048,600",completed,w2w,812
SHP-0003,Klari,Karawang,Kebakkramat,Karanganyar,"5,279,100",completed,gt,480
SHP-0023,Klari,Karawang,Kademangan,Probolinggo,"7,176,700",completed,gt,798
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,292,500",completed,w2w,814
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,073,800",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"4,664,000",completed,w2w,445
SHP-0032,Pagedangan,Tangerang,Mojosongo,Boyolali,"5,647,900",completed,w2w,545
SHP-0027,Mojosari,Mojokerto,Cikarang Barat,Bekasi,"6,732,800",completed,w2w,722
SHP-0004,Sambung Macan,Sragen,Padalarang,Bandung Barat,"4,681,200",completed,w2w,551
SHP-0019,Medan Satria,Bekasi,Medan Satria,Bekasi,"510,800",completed,w2w,0
SHP-0027,Mojosari,Mojokerto,Cikarang Barat,Bekasi,"6,736,900",completed,w2w,722
SHP-0031,Babakan Madang,Bogor,Gununganyar,Surabaya,"7,289,200",completed,w2w,814
SHP-0007,Margorejo,Pati,Ciamis,Ciamis,"4,837,100",completed,w2w,402
SHP-0020,Kalideres,Jakarta Barat,Muncar,Banyuwangi,"8,826,600",completed,w2w,1071
SHP-0006,Cikarang Barat,Bekasi,Tanah Sereal,Bogor,"2,665,900",completed,mt,70
SHP-0006,Cikarang Barat,Bekasi,Pinang (Penang),Tangerang,"2,577,600",completed,mt,56.137
SHP-0006,Cikarang Barat,Bekasi,Depok,Cirebon,"3,451,500",completed,mt,179
SHP-0006,Cikarang Barat,Bekasi,Bojongsari,Depok,"363,500",completed,mt,59
SHP-0016,Cikarang Barat,Bekasi,Tenggilis Mejoyo,Surabaya,"6,862,700",completed,mt,746
SHP-0006,Cikarang Barat,Bekasi,Dayeuhkolot,Bandung,"2,626,600",completed,mt,124
SHP-0006,Cikarang Barat,Bekasi,Kawalu,Tasikmalaya,"3,209,400",completed,mt,235.438
SHP-0016,Cikarang Barat,Bekasi,Baureno,Bojonegoro,"5,307,900",completed,mt,676
SHP-0006,Cikarang Barat,Bekasi,Bekasi Selatan,Bekasi,"952,700",completed,mt,18
SHP-0006,Cikarang Barat,Bekasi,Dayeuhkolot,Bandung,"3,107,100",completed,mt,124
SHP-0029,Asemrowo,Surabaya,Waru,Sidoarjo,"1,392,400",completed,w2w,25
SHP-0011,Telukjambe Timur,Karawang,Sidoarjo,Sidoarjo,"6,065,900",completed,w2w,728
SHP-0022,Cikande,Serang,Pondok Aren,Tangerang Selatan,"2,532,500",completed,gt,55
SHP-0022,Cikande,Serang,Pondok Aren,Tangerang Selatan,"2,637,100",completed,gt,55
SHP-0022,Cikande,Serang,Pondok Aren,Tangerang Selatan,"2,566,100",completed,gt,55
SHP-0004,Cileungsi,Bogor,Buduran,Sidoarjo,"7,025,400",completed,w2w,771
SHP-0027,Mojosari,Mojokerto,Cikarang Barat,Bekasi,"6,707,000",completed,w2w,722
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,413,400",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"4,123,600",completed,w2w,814
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"3,952,900",completed,w2w,777
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,527,000",completed,w2w,694
SHP-0009,Manyar,Gresik,Bantul,Bantul,"3,625,600",completed,w2w,368
SHP-0022,Prigen,Pasuruan,Babakan Ciparay,Bandung,"7,197,000",completed,w2w,812
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,264,700",completed,w2w,814
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,495,700",completed,w2w,694
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,394,000",completed,w2w,814
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,744,400",completed,w2w,76
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"400,000",completed,w2w,76
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"467,500",completed,w2w,76
SHP-0022,Prigen,Pasuruan,Kemang,Bogor,"7,515,300",completed,w2w,854
SHP-0022,Prigen,Pasuruan,Telukjambe Timur,Karawang,"6,985,500",completed,w2w,764
SHP-0004,Cileungsi,Bogor,Buduran,Sidoarjo,"6,997,100",completed,w2w,771
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,076,300",completed,w2w,445
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"3,054,300",completed,w2w,798
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,036,100",completed,w2w,445
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"7,191,700",completed,w2w,798
SHP-0011,Telukjambe Timur,Karawang,Taman,Sidoarjo,"2,793,300",completed,w2w,724
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,077,400",completed,w2w,445
SHP-0002,Gempol,Pasuruan,Gresik,Gresik,"1,771,200",completed,w2w,63.405
SHP-0045,Ngaliyan,Semarang,Taman,Sidoarjo,"4,208,400",completed,w2w,355
SHP-0038,Batuceper,Tangerang,Pandaan,Pasuruan,"4,245,900",completed,w2w,840
SHP-0011,Telukjambe Timur,Karawang,Tambelang,Bekasi,"1,852,200",completed,w2w,39
SHP-0011,Telukjambe Timur,Karawang,Tambelang,Bekasi,"2,252,300",completed,w2w,39
SHP-0011,Telukjambe Timur,Karawang,Tambelang,Bekasi,"2,179,600",completed,w2w,39
SHP-0011,Telukjambe Timur,Karawang,Tambelang,Bekasi,"189,700",completed,w2w,39
SHP-0011,Telukjambe Timur,Karawang,Tambelang,Bekasi,"2,282,000",completed,w2w,39
SHP-0004,Pasar Rebo,Jakarta Timur,Gedangan,Sidoarjo,"2,973,300",completed,w2w,776
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,030,100",completed,w2w,777
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"6,301,100",completed,w2w,777
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"6,306,600",completed,w2w,777
SHP-0004,Teras,Boyolali,Sukaraja,Bogor,"5,663,600",completed,w2w,545
SHP-0028,Cilegon,Cilegon,Cikarang Utara,Bekasi,"3,212,100",completed,mt,144
SHP-0022,Klapanunggal,Bogor,Sukomanunggal,Surabaya,"3,087,900",completed,gt,804
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,773,900",completed,w2w,76
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,889,600",completed,gt,91
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"6,321,700",completed,w2w,777
SHP-0025,Rungkut,Surabaya,Ngasem,Kediri,"3,081,900",completed,w2w,120
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,757,100",completed,w2w,76
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,673,100",completed,w2w,549
SHP-0011,Cikarang Pusat,Bekasi,Kelapa Gading,Jakarta Utara,"346,400",completed,w2w,54
SHP-0039,Masaran,Sragen,Kemang,Bogor,"5,902,200",completed,w2w,584.873
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,753,000",completed,w2w,76
SHP-0022,Klapanunggal,Bogor,Cikande,Serang,"2,973,500",completed,gt,106
SHP-0012,Ciawi,Bogor,Rancaekek,Bandung,"3,677,800",completed,w2w,209
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,520,700",completed,w2w,694
SHP-0012,Driyorejo,Gresik,Cibitung,Bekasi,"6,826,300",completed,w2w,737
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,749,400",completed,w2w,76
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"3,096,100",completed,w2w,814
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,046,900",completed,w2w,445
SHP-0004,Grogol,Sukoharjo,Banjaran,Bandung,"5,639,800",completed,w2w,540
SHP-0017,Cikarang Utara,Bekasi,Depok,Sleman,"5,542,100",completed,mt,526
